Date,P_wp,P_eaf,COE_agora,f_emiss_spc
8402,2019-12-17 02:00:00,0.6096713940196677,0.5916666666666667,31.0,540.9042104735722
8403,2019-12-17 03:00:00,0.590180186874448,0.6222222222222222,29.0,541.1871359953166
8404,2019-12-17 04:00:00,0.4085134869397424,0.5787037037037037,29.0,547.738120664809
8405,2019-12-17 05:00:00,0.5088194402387946,0.5916666666666667,31.0,554.8358378215329
8406,2019-12-17 06:00:00,0.5975174319414053,0.6203703703703703,36.0,565.8278086851072
8407,2019-12-17 07:00:00,0.6893126390290178,0.5805555555555556,44.0,562.2905943529111
8408,2019-12-17 08:00:00,0.7374467180365231,0.5916666666666667,50.0,560.2622868666961
8409,2019-12-17 09:00:00,0.7681212575294403,0.6185185185185186,42.0,559.2022488163336
8410,2019-12-17 10:00:00,0.799822769208668,0.5824074074074074,40.0,556.2956627921542
8411,2019-12-17 11:00:00,0.7379815409187014,0.5916666666666667,38.0,546.6378390245935
8412,2019-12-17 12:00:00,0.8008755693651978,0.6185185185185186,39.0,537.9714222863405
8413,2019-12-17 13:00:00,0.8704003239603426,0.5824074074074074,39.0,543.5888247293165
8414,2019-12-17 14:00:00,0.9175044329188055,0.6064814814814815,40.0,559.8870184427956
8415,2019-12-17 15:00:00,0.9330729839250563,0.6037037037037037,43.0,568.4488179390846
8416,2019-12-17 16:00:00,0.943332879926913,0.5824074074074074,43.0,565.3216199258669
8417,2019-12-17 17:00:00,0.9344656433900672,0.6212962962962963,43.0,559.8869191213568
8418,2019-12-17 18:00:00,0.9384357175470002,0.5888888888888889,39.0,552.1153868490183
8419,2019-12-17 19:00:00,0.9289715248476692,0.5824074074074074,37.0,547.9735722265152
8420,2019-12-17 20:00:00,0.9146673420037207,0.6268518518518519,34.0,541.23505303566
8421,2019-12-17 21:00:00,0.9188466988381406,0.5833333333333334,33.0,540.5857333358388
8422,2019-12-17 22:00:00,0.9356510748931827,0.5824074074074074,30.0,538.1308870908562
8423,2019-12-17 23:00:00,0.8790603423598281,0.6240740740740741,28.0,529.436670704292
8424,2019-12-18 00:00:00,0.9060835728785577,0.5861111111111111,22.0,526.826695980094
8425,2019-12-18 01:00:00,0.866723154432262,0.5824074074074074,25.0,525.6161752806374
8426,2019-12-18 02:00:00,0.862661473614394,0.6222222222222222,26.0,525.0962213070771
8427,2019-12-18 03:00:00,0.8211711275177541,0.5879629629629629,26.0,525.6584689956356
8428,2019-12-18 04:00:00,0.8101327098655631,0.5824074074074074,28.0,525.6053251836205
8429,2019-12-18 05:00:00,0.7419791878014204,0.6203703703703703,30.0,534.8988574775776
8430,2019-12-18 06:00:00,0.7949237919009363,0.5898148148148149,36.0,549.5557777690653
8431,2019-12-18 07:00:00,0.7785621455172222,0.5824074074074074,42.0,562.4220323309802
8432,2019-12-18 08:00:00,0.7864753882344023,0.6185185185185186,47.0,565.2866502166679
8433,2019-12-18 09:00:00,0.8036345233878964,0.5916666666666667,46.0,565.7582192463764
8434,2019-12-18 10:00:00,0.7675650006304172,0.5898148148148148,44.0,563.7891902192416
8435,2019-12-18 11:00:00,0.7854744407361833,0.6111111111111112,48.0,560.8934599075274
8436,2019-12-18 12:00:00,0.8059268449800804,0.5916666666666667,46.0,559.5194185391036
8437,2019-12-18 13:00:00,0.7109204500541974,0.6046296296296296,47.0,564.3046227103704
8438,2019-12-18 14:00:00,0.8188459165454138,0.5962962962962963,48.0,578.6071797160185
8439,2019-12-18 15:00:00,0.8354685541285267,0.5916666666666667,48.0,597.9310693415129
8440,2019-12-18 16:00:00,0.7960181997931447,0.6194444444444445,51.0,606.9856088982868
8441,2019-12-18 17:00:00,0.8116638212176591,0.5814814814814815,54.0,615.30298749013
8442,2019-12-18 18:00:00,0.8537932807585721,0.5916666666666667,51.0,612.5168411415189
8443,2019-12-18 19:00:00,0.9105508326060834,0.625,46.0,608.0725167164688
8444,2019-12-18 20:00:00,0.9340668041911443,0.575925925925926,44.0,600.0995611483145
8445,2019-12-18 21:00:00,0.9342729222749332,0.5916666666666667,39.0,594.9407122755256
8446,2019-12-18 22:00:00,0.9343453484127119,0.6231481481481481,36.0,587.0869637338042
8447,2019-12-18 23:00:00,0.9337357204910212,0.5777777777777778,32.0,571.454358319452
8448,2019-12-19 00:00:00,0.6412138392125813,0.5916666666666667,29.0,550.7534990115147
8449,2019-12-19 01:00:00,0.9313250478179181,0.6212962962962963,26.0,549.5059194149056
8450,2019-12-19 02:00:00,0.9255402240539913,0.5796296296296296,27.0,551.7377719563408
8451,2019-12-19 03:00:00,0.9316997838031501,0.5916666666666667,25.0,548.7667505048298
8452,2019-12-19 04:00:00,0.9204006489556593,0.6194444444444445,26.0,550.6437001945591
8453,2019-12-19 05:00:00,0.9334044722283235,0.5814814814814815,27.0,547.4593501765993
8454,2019-12-19 06:00:00,0.9332518996792234,0.5916666666666667,32.0,541.8499728978948
8455,2019-12-19 07:00:00,0.917438420867534,0.6185185185185186,40.0,542.9514364849286
8456,2019-12-19 08:00:00,0.9141712537862073,0.5824074074074074,43.0,549.6442360638764
8457,2019-12-19 09:00:00,0.9033183894520168,0.5990740740740741,40.0,538.0988719633104
8458,2019-12-19 10:00:00,0.9101822802329437,0.6111111111111112,38.0,522.6015190938638
8459,2019-12-19 11:00:00,0.9251179364700236,0.5824074074074074,38.0,509.1134642209488
8460,2019-12-19 12:00:00,0.9332915823133385,0.6138888888888889,37.0,505.15053393308546
8461,2019-12-19 13:00:00,0.937791369610335,0.5962962962962963,37.0,512.0818732286192
8462,2019-12-19 14:00:00,0.931915542212284,0.5824074074074074,38.0,537.8068950171763
8463,2019-12-19 15:00:00,0.9294696349062089,0.6287037037037038,39.0,568.3251076075729
8464,2019-12-19 16:00:00,0.9411732253375428,0.5814814814814815,40.0,579.9299591800866
8465,2019-12-19 17:00:00,0.9366931538016324,0.5824074074074074,40.0,573.5486595880777
8466,2019-12-19 18:00:00,0.94968529102318,0.625,40.0,566.6484587125059
8467,2019-12-19 19:00:00,0.9542716342217533,0.5851851851851851,39.0,563.0395775072813
8468,2019-12-19 20:00:00,0.9541291195754195,0.5824074074074074,36.0,561.0177721064367
8469,2019-12-19 21:00:00,0.9539140056602223,0.6231481481481481,35.0,553.7902254293352
8470,2019-12-19 22:00:00,0.9548389137981568,0.587037037037037,33.0,544.7517449493822
8471,2019-12-19 23:00:00,0.9541276666721482,0.5824074074074074,27.0,530.3767553493664
8472,2019-12-20 00:00:00,0.9528687382689774,0.6212962962962963,27.0,527.6552958046013
